r,P,m
9.3183888250e-02,2.1717735258e+02,5.4091607166e-06
9.3383853676e-02,2.1717685432e+02,5.4439784852e-06
9.3583819101e-02,2.1717635500e+02,5.4789453119e-06
9.3783784527e-02,2.1717585461e+02,5.5140615148e-06
9.3983749952e-02,2.1717535316e+02,5.5493274120e-06
9.4183715378e-02,2.1717485064e+02,5.5847433214e-06
9.4383680803e-02,2.1717434706e+02,5.6203095611e-06
9.4583646228e-02,2.1717384241e+02,5.6560264492e-06
9.4783611654e-02,2.1717333670e+02,5.6918943036e-06
9.4983577079e-02,2.1717282993e+02,5.7279134424e-06
9.5183542505e-02,2.1717232209e+02,5.7640841836e-06
9.5383507930e-02,2.1717181318e+02,5.8004068451e-06
9.5583473356e-02,2.1717130321e+02,5.8368817451e-06
9.5783438781e-02,2.1717079218e+02,5.8735092015e-06
9.5983404206e-02,2.1717028008e+02,5.9102895323e-06
9.6183369632e-02,2.1716976691e+02,5.9472230556e-06
9.6383335057e-02,2.1716925268e+02,5.9843100893e-06
9.6583300483e-02,2.1716873739e+02,6.0215509513e-06
9.6783265908e-02,2.1716822103e+02,6.0589459598e-06
9.6983231334e-02,2.1716770361e+02,6.0964954327e-06
9.7183196759e-02,2.1716718513e+02,6.1341996880e-06
9.7383162184e-02,2.1716666557e+02,6.1720590437e-06
9.7583127610e-02,2.1716614496e+02,6.2100738177e-06
9.7783093035e-02,2.1716562328e+02,6.2482443280e-06
9.7983058461e-02,2.1716510053e+02,6.2865708926e-06
9.8183023886e-02,2.1716457672e+02,6.3250538295e-06
9.8382989312e-02,2.1716405185e+02,6.3636934567e-06
9.8582954737e-02,2.1716352591e+02,6.4024900920e-06
9.8782920162e-02,2.1716299891e+02,6.4414440535e-06
9.8982885588e-02,2.1716247084e+02,6.4805556592e-06
9.9182851013e-02,2.1716194171e+02,6.5198252269e-06
9.9382816439e-02,2.1716141151e+02,6.5592530746e-06
9.9582781864e-02,2.1716088025e+02,6.5988395204e-06
9.9782747290e-02,2.1716034793e+02,6.6385848820e-06
9.9982712715e-02,2.1715981454e+02,6.6784894776e-06
1.0018267814e-01,2.1715928008e+02,6.7185536249e-06
1.0038264357e-01,2.1715874456e+02,6.7587776420e-06
1.0058260899e-01,2.1715820798e+02,6.7991618467e-06
1.0078257442e-01,2.1715767033e+02,6.8397065571e-06
1.0098253984e-01,2.1715713162e+02,6.8804120910e-06
1.0118250527e-01,2.1715659184e+02,6.9212787664e-06
1.0138247069e-01,2.1715605100e+02,6.9623069011e-06
1.0158243612e-01,2.1715550910e+02,7.0034968132e-06
1.0178240154e-01,2.1715496613e+02,7.0448488204e-06
1.0198236697e-01,2.1715442209e+02,7.0863632408e-06
1.0218233239e-01,2.1715387699e+02,7.1280403922e-06
1.0238229782e-01,2.1715333083e+02,7.1698805926e-06
1.0258226325e-01,2.1715278360e+02,7.2118841597e-06
1.0278222867e-01,2.1715223531e+02,7.2540514117e-06
1.0298219410e-01,2.1715168596e+02,7.2963826662e-06
1.0318215952e-01,2.1715113554e+02,7.3388782413e-06
1.0338212495e-01,2.1715058405e+02,7.3815384547e-06
1.0358209037e-01,2.1715003150e+02,7.4243636245e-06
1.0378205580e-01,2.1714947789e+02,7.4673540684e-06
1.0398202122e-01,2.1714892321e+02,7.5105101044e-06
1.0418198665e-01,2.1714836747e+02,7.5538320503e-06
1.0438195207e-01,2.1714781066e+02,7.5973202241e-06
1.0458191750e-01,2.1714725279e+02,7.6409749435e-06
1.0478188293e-01,2.1714669386e+02,7.6847965264e-06
1.0498184835e-01,2.1714613386e+02,7.7287852907e-06
1.0518181378e-01,2.1714557279e+02,7.7729415543e-06
1.0538177920e-01,2.1714501067e+02,7.8172656350e-06
1.0558174463e-01,2.1714444747e+02,7.8617578506e-06
1.0578171005e-01,2.1714388322e+02,7.9064185191e-06
1.0598167548e-01,2.1714331790e+02,7.9512479582e-06
1.0618164090e-01,2.1714275151e+02,7.9962464858e-06
1.0638160633e-01,2.1714218406e+02,8.0414144197e-06
1.0658157175e-01,2.1714161555e+02,8.0867520779e-06
1.0678153718e-01,2.1714104597e+02,8.1322597780e-06
1.0698150261e-01,2.1714047533e+02,8.1779378379e-06
1.0718146803e-01,2.1713990363e+02,8.2237865756e-06
1.0738143346e-01,2.1713933086e+02,8.2698063086e-06
1.0758139888e-01,2.1713875702e+02,8.3159973550e-06
1.0778136431e-01,2.1713818212e+02,8.3623600325e-06
1.0798132973e-01,2.1713760616e+02,8.4088946590e-06
1.0818129516e-01,2.1713702914e+02,8.4556015521e-06
1.0838126058e-01,2.1713645104e+02,8.5024810298e-06
1.0858122601e-01,2.1713587189e+02,8.5495334098e-06
1.0878119143e-01,2.1713529167e+02,8.5967590100e-06
1.0898115686e-01,2.1713471039e+02,8.6441581481e-06
1.0918112228e-01,2.1713412804e+02,8.6917311419e-06
1.0938108771e-01,2.1713354463e+02,8.7394783092e-06
1.0958105314e-01,2.1713296015e+02,8.7873999679e-06
1.0978101856e-01,2.1713237462e+02,8.8354964355e-06
1.0998098399e-01,2.1713178801e+02,8.8837680301e-06
1.1018094941e-01,2.1713120034e+02,8.9322150692e-06
1.1038091484e-01,2.1713061161e+02,8.9808378708e-06
1.1058088026e-01,2.1713002182e+02,9.0296367525e-06
1.1078084569e-01,2.1712943096e+02,9.0786120322e-06
1.1098081111e-01,2.1712883903e+02,9.1277640275e-06
1.1118077654e-01,2.1712824605e+02,9.1770930563e-06
1.1138074196e-01,2.1712765199e+02,9.2265994362e-06
1.1158070739e-01,2.1712705688e+02,9.2762834851e-06
1.1178067282e-01,2.1712646070e+02,9.3261455207e-06
1.1198063824e-01,2.1712586345e+02,9.3761858607e-06
1.1218060367e-01,2.1712526515e+02,9.4264048229e-06
1.1238056909e-01,2.1712466578e+02,9.4768027250e-06
1.1258053452e-01,2.1712406534e+02,9.5273798847e-06
1.1278049994e-01,2.1712346384e+02,9.5781366198e-06
1.1298046537e-01,2.1712286128e+02,9.6290732480e-06
1.1318043079e-01,2.1712225765e+02,9.6801900870e-06
1.1338039622e-01,2.1712165296e+02,9.7314874545e-06
1.1358036164e-01,2.1712104720e+02,9.7829656682e-06
1.1378032707e-01,2.1712044038e+02,9.8346250459e-06
1.1398029250e-01,2.1711983250e+02,9.8864659053e-06
1.1418025792e-01,2.1711922355e+02,9.9384885640e-06
1.1438022335e-01,2.1711861354e+02,9.9906933397e-06
1.1458018877e-01,2.1711800247e+02,1.0043080550e-05
1.1478015420e-01,2.1711739033e+02,1.0095650513e-05
1.1498011962e-01,2.1711677713e+02,1.0148403546e-05
1.1518008505e-01,2.1711616286e+02,1.0201339967e-05
1.1538005047e-01,2.1711554753e+02,1.0254460094e-05
1.1558001590e-01,2.1711493113e+02,1.0307764243e-05
1.1577998132e-01,2.1711431368e+02,1.0361252734e-05
1.1597994675e-01,2.1711369515e+02,1.0414925883e-05
1.1617991217e-01,2.1711307557e+02,1.0468784008e-05
1.1637987760e-01,2.1711245492e+02,1.0522827427e-05
1.1657984303e-01,2.1711183321e+02,1.0577056457e-05
1.1677980845e-01,2.1711121043e+02,1.0631471417e-05
1.1697977388e-01,2.1711058659e+02,1.0686072624e-05
1.1717973930e-01,2.1710996168e+02,1.0740860394e-05
1.1737970473e-01,2.1710933572e+02,1.0795835048e-05
1.1757967015e-01,2.1710870868e+02,1.0850996900e-05
1.1777963558e-01,2.1710808059e+02,1.0906346271e-05
1.1797960100e-01,2.1710745143e+02,1.0961883476e-05
1.1817956643e-01,2.1710682120e+02,1.1017608834e-05
1.1837953185e-01,2.1710618992e+02,1.1073522662e-05
1.1857949728e-01,2.1710555757e+02,1.1129625278e-05
1.1877946271e-01,2.1710492415e+02,1.1185916999e-05
1.1897942813e-01,2.1710428967e+02,1.1242398144e-05
1.1917939356e-01,2.1710365413e+02,1.1299069030e-05
1.1937935898e-01,2.1710301753e+02,1.1355929973e-05
1.1957932441e-01,2.1710237986e+02,1.1412981293e-05
1.1977928983e-01,2.1710174113e+02,1.1470223306e-05
1.1997925526e-01,2.1710110133e+02,1.1527656331e-05
1.2017922068e-01,2.1710046047e+02,1.1585280684e-05
1.2037918611e-01,2.1709981855e+02,1.1643096684e-05
1.2057915153e-01,2.1709917556e+02,1.1701104647e-05
1.2077911696e-01,2.1709853151e+02,1.1759304892e-05
1.2097908239e-01,2.1709788639e+02,1.1817697736e-05
1.2117904781e-01,2.1709724021e+02,1.1876283497e-05
1.2137901324e-01,2.1709659297e+02,1.1935062491e-05
1.2157897866e-01,2.1709594467e+02,1.1994035038e-05
1.2177894409e-01,2.1709529530e+02,1.2053201454e-05
1.2197890951e-01,2.1709464487e+02,1.2112562057e-05
1.2217887494e-01,2.1709399337e+02,1.2172117164e-05
1.2237884036e-01,2.1709334081e+02,1.2231867094e-05
1.2257880579e-01,2.1709268719e+02,1.2291812162e-05
1.2277877121e-01,2.1709203250e+02,1.2351952688e-05
1.2297873664e-01,2.1709137675e+02,1.2412288989e-05
1.2317870206e-01,2.1709071994e+02,1.2472821382e-05
1.2337866749e-01,2.1709006206e+02,1.2533550184e-05
1.2357863292e-01,2.1708940312e+02,1.2594475714e-05
1.2377859834e-01,2.1708874312e+02,1.2655598288e-05
1.2397856377e-01,2.1708808205e+02,1.2716918225e-05
1.2417852919e-01,2.1708741992e+02,1.2778435841e-05
1.2437849462e-01,2.1708675673e+02,1.2840151455e-05
1.2457846004e-01,2.1708609247e+02,1.2902065383e-05
1.2477842547e-01,2.1708542715e+02,1.2964177944e-05
1.2497839089e-01,2.1708476076e+02,1.3026489455e-05
1.2517835632e-01,2.1708409331e+02,1.3089000233e-05
1.2537832174e-01,2.1708342480e+02,1.3151710595e-05
1.2557828717e-01,2.1708275523e+02,1.3214620860e-05
1.2577825260e-01,2.1708208459e+02,1.3277731345e-05
1.2597821802e-01,2.1708141289e+02,1.3341042367e-05
1.2617818345e-01,2.1708074012e+02,1.3404554243e-05
1.2637814887e-01,2.1708006629e+02,1.3468267292e-05
1.2657811430e-01,2.1707939140e+02,1.3532181831e-05
1.2677807972e-01,2.1707871545e+02,1.3596298176e-05
1.2697804515e-01,2.1707803843e+02,1.3660616646e-05
1.2717801057e-01,2.1707736035e+02,1.3725137559e-05
1.2737797600e-01,2.1707668120e+02,1.3789861230e-05
1.2757794142e-01,2.1707600100e+02,1.3854787979e-05
1.2777790685e-01,2.1707531972e+02,1.3919918122e-05
1.2797787228e-01,2.1707463739e+02,1.3985251976e-05
1.2817783770e-01,2.1707395399e+02,1.4050789860e-05
1.2837780313e-01,2.1707326953e+02,1.4116532091e-05
1.2857776855e-01,2.1707258401e+02,1.4182478986e-05
1.2877773398e-01,2.1707189742e+02,1.4248630862e-05
1.2897769940e-01,2.1707120977e+02,1.4314988037e-05
1.2917766483e-01,2.1707052105e+02,1.4381550829e-05
1.2937763025e-01,2.1706983128e+02,1.4448319554e-05
1.2957759568e-01,2.1706914044e+02,1.4515294531e-05
1.2977756110e-01,2.1706844853e+02,1.4582476076e-05
1.2997752653e-01,2.1706775557e+02,1.4649864507e-05
1.3017749195e-01,2.1706706154e+02,1.4717460141e-05
1.3037745738e-01,2.1706636644e+02,1.4785263296e-05
1.3057742281e-01,2.1706567029e+02,1.4853274290e-05
1.3077738823e-01,2.1706497307e+02,1.4921493438e-05
1.3097735366e-01,2.1706427478e+02,1.4989921060e-05
1.3117731908e-01,2.1706357544e+02,1.5058557472e-05
1.3137728451e-01,2.1706287503e+02,1.5127402992e-05
1.3157724993e-01,2.1706217356e+02,1.5196457937e-05
1.3177721536e-01,2.1706147102e+02,1.5265722624e-05
1.3197718078e-01,2.1706076742e+02,1.5335197371e-05
1.3217714621e-01,2.1706006276e+02,1.5404882495e-05
1.3237711163e-01,2.1705935704e+02,1.5474778313e-05
1.3257707706e-01,2.1705865025e+02,1.5544885143e-05
1.3277704249e-01,2.1705794240e+02,1.5615203302e-05
1.3297700791e-01,2.1705723349e+02,1.5685733108e-05
1.3317697334e-01,2.1705652351e+02,1.5756474878e-05
1.3337693876e-01,2.1705581247e+02,1.5827428928e-05
1.3357690419e-01,2.1705510037e+02,1.5898595577e-05
1.3377686961e-01,2.1705438720e+02,1.5969975142e-05
1.3397683504e-01,2.1705367298e+02,1.6041567940e-05
1.3417680046e-01,2.1705295769e+02,1.6113374288e-05
1.3437676589e-01,2.1705224133e+02,1.6185394504e-05
1.3457673131e-01,2.1705152391e+02,1.6257628905e-05
1.3477669674e-01,2.1705080543e+02,1.6330077809e-05
1.3497666217e-01,2.1705008589e+02,1.6402741532e-05
1.3517662759e-01,2.1704936528e+02,1.6475620391e-05
1.3537659302e-01,2.1704864362e+02,1.6548714705e-05
1.3557655844e-01,2.1704792088e+02,1.6622024791e-05
1.3577652387e-01,2.1704719709e+02,1.6695550965e-05
1.3597648929e-01,2.1704647223e+02,1.6769293545e-05
1.3617645472e-01,2.1704574631e+02,1.6843252849e-05
1.3637642014e-01,2.1704501933e+02,1.6917429192e-05
1.3657638557e-01,2.1704429128e+02,1.6991822894e-05
1.3677635099e-01,2.1704356217e+02,1.7066434271e-05
1.3697631642e-01,2.1704283200e+02,1.7141263640e-05
1.3717628184e-01,2.1704210077e+02,1.7216311319e-05
1.3737624727e-01,2.1704136847e+02,1.7291577624e-05
1.3757621270e-01,2.1704063511e+02,1.7367062874e-05
1.3777617812e-01,2.1703990069e+02,1.7442767384e-05
1.3797614355e-01,2.1703916520e+02,1.7518691474e-05
1.3817610897e-01,2.1703842865e+02,1.7594835458e-05
1.3837607440e-01,2.1703769104e+02,1.7671199656e-05
1.3857603982e-01,2.1703695237e+02,1.7747784384e-05
1.3877600525e-01,2.1703621263e+02,1.7824589960e-05
1.3897597067e-01,2.1703547183e+02,1.7901616700e-05
1.3917593610e-01,2.1703472997e+02,1.7978864921e-05
1.3937590152e-01,2.1703398704e+02,1.8056334942e-05
1.3957586695e-01,2.1703324305e+02,1.8134027079e-05
1.3977583238e-01,2.1703249800e+02,1.8211941649e-05
1.3997579780e-01,2.1703175189e+02,1.8290078970e-05
1.4017576323e-01,2.1703100472e+02,1.8368439359e-05
1.4037572865e-01,2.1703025648e+02,1.8447023132e-05
1.4057569408e-01,2.1702950718e+02,1.8525830607e-05
1.4077565950e-01,2.1702875681e+02,1.8604862102e-05
1.4097562493e-01,2.1702800539e+02,1.8684117933e-05
1.4117559035e-01,2.1702725290e+02,1.8763598418e-05
1.4137555578e-01,2.1702649935e+02,1.8843303874e-05
1.4157552120e-01,2.1702574473e+02,1.8923234617e-05
1.4177548663e-01,2.1702498906e+02,1.9003390965e-05
1.4197545206e-01,2.1702423232e+02,1.9083773236e-05
1.4217541748e-01,2.1702347451e+02,1.9164381746e-05
1.4237538291e-01,2.1702271565e+02,1.9245216812e-05
1.4257534833e-01,2.1702195572e+02,1.9326278752e-05
1.4277531376e-01,2.1702119473e+02,1.9407567882e-05
1.4297527918e-01,2.1702043268e+02,1.9489084520e-05
1.4317524461e-01,2.1701966957e+02,1.9570828984e-05
1.4337521003e-01,2.1701890539e+02,1.9652801589e-05
1.4357517546e-01,2.1701814015e+02,1.9735002653e-05
1.4377514088e-01,2.1701737385e+02,1.9817432494e-05
1.4397510631e-01,2.1701660649e+02,1.9900091428e-05
1.4417507174e-01,2.1701583806e+02,1.9982979772e-05
1.4437503716e-01,2.1701506857e+02,2.0066097844e-05
1.4457500259e-01,2.1701429802e+02,2.0149445960e-05
1.4477496801e-01,2.1701352641e+02,2.0233024439e-05
1.4497493344e-01,2.1701275373e+02,2.0316833595e-05
1.4517489886e-01,2.1701197999e+02,2.0400873748e-05
1.4537486429e-01,2.1701120519e+02,2.0485145214e-05
1.4557482971e-01,2.1701042933e+02,2.0569648309e-05
1.4577479514e-01,2.1700965240e+02,2.0654383352e-05
1.4597476056e-01,2.1700887441e+02,2.0739350658e-05
1.4617472599e-01,2.1700809536e+02,2.0824550546e-05
1.4637469141e-01,2.1700731525e+02,2.0909983331e-05
1.4657465684e-01,2.1700653407e+02,2.0995649332e-05
1.4677462227e-01,2.1700575184e+02,2.1081548865e-05
1.4697458769e-01,2.1700496854e+02,2.1167682248e-05
1.4717455312e-01,2.1700418417e+02,2.1254049796e-05
1.4737451854e-01,2.1700339875e+02,2.1340651828e-05
1.4757448397e-01,2.1700261226e+02,2.1427488660e-05
1.4777444939e-01,2.1700182471e+02,2.1514560610e-05
1.4797441482e-01,2.1700103610e+02,2.1601867993e-05
1.4817438024e-01,2.1700024643e+02,2.1689411128e-05
1.4837434567e-01,2.1699945569e+02,2.1777190332e-05
1.4857431109e-01,2.1699866390e+02,2.1865205920e-05
1.4877427652e-01,2.1699787104e+02,2.1953458211e-05
1.4897424195e-01,2.1699707711e+02,2.2041947521e-05
1.4917420737e-01,2.1699628213e+02,2.2130674167e-05
1.4937417280e-01,2.1699548608e+02,2.2219638467e-05
1.4957413822e-01,2.1699468897e+02,2.2308840736e-05
1.4977410365e-01,2.1699389080e+02,2.2398281293e-05
1.4997406907e-01,2.1699309157e+02,2.2487960454e-05
1.5017403450e-01,2.1699229127e+02,2.2577878536e-05
1.5037399992e-01,2.1699148992e+02,2.2668035856e-05
1.5057396535e-01,2.1699068750e+02,2.2758432730e-05
1.5077393077e-01,2.1698988402e+02,2.2849069477e-05
1.5097389620e-01,2.1698907947e+02,2.2939946412e-05
1.5117386163e-01,2.1698827387e+02,2.3031063853e-05
1.5137382705e-01,2.1698746720e+02,2.3122422117e-05
1.5157379248e-01,2.1698665947e+02,2.3214021521e-05
1.5177375790e-01,2.1698585068e+02,2.3305862380e-05
1.5197372333e-01,2.1698504083e+02,2.3397945014e-05
1.5217368875e-01,2.1698422991e+02,2.3490269737e-05
1.5237365418e-01,2.1698341793e+02,2.3582836868e-05
1.5257361960e-01,2.1698260489e+02,2.3675646723e-05
1.5277358503e-01,2.1698179079e+02,2.3768699618e-05
1.5297355045e-01,2.1698097563e+02,2.3861995872e-05
1.5317351588e-01,2.1698015940e+02,2.3955535800e-05
1.5337348130e-01,2.1697934212e+02,2.4049319720e-05
1.5357344673e-01,2.1697852377e+02,2.4143347949e-05
1.5377341216e-01,2.1697770435e+02,2.4237620803e-05
1.5397337758e-01,2.1697688388e+02,2.4332138599e-05
1.5417334301e-01,2.1697606235e+02,2.4426901654e-05
1.5437330843e-01,2.1697523975e+02,2.4521910285e-05
1.5457327386e-01,2.1697441609e+02,2.4617164809e-05
1.5477323928e-01,2.1697359137e+02,2.4712665542e-05
1.5497320471e-01,2.1697276559e+02,2.4808412802e-05
1.5517317013e-01,2.1697193874e+02,2.4904406905e-05
1.5537313556e-01,2.1697111084e+02,2.5000648169e-05
1.5557310098e-01,2.1697028187e+02,2.5097136909e-05
1.5577306641e-01,2.1696945184e+02,2.5193873443e-05
1.5597303184e-01,2.1696862075e+02,2.5290858088e-05
1.5617299726e-01,2.1696778859e+02,2.5388091160e-05
1.5637296269e-01,2.1696695538e+02,2.5485572976e-05
1.5657292811e-01,2.1696612110e+02,2.5583303853e-05
1.5677289354e-01,2.1696528576e+02,2.5681284108e-05
1.5697285896e-01,2.1696444936e+02,2.5779514057e-05
1.5717282439e-01,2.1696361190e+02,2.5877994018e-05
1.5737278981e-01,2.1696277338e+02,2.5976724307e-05
1.5757275524e-01,2.1696193379e+02,2.6075705241e-05
1.5777272066e-01,2.1696109314e+02,2.6174937136e-05
1.5797268609e-01,2.1696025144e+02,2.6274420310e-05
1.5817265152e-01,2.1695940867e+02,2.6374155079e-05
1.5837261694e-01,2.1695856483e+02,2.6474141760e-05
1.5857258237e-01,2.1695771994e+02,2.6574380670e-05
1.5877254779e-01,2.1695687398e+02,2.6674872125e-05
1.5897251322e-01,2.1695602697e+02,2.6775616442e-05
1.5917247864e-01,2.1695517889e+02,2.6876613938e-05
1.5937244407e-01,2.1695432975e+02,2.6977864930e-05
1.5957240949e-01,2.1695347955e+02,2.7079369734e-05
1.5977237492e-01,2.1695262828e+02,2.7181128667e-05
1.5997234034e-01,2.1695177596e+02,2.7283142046e-05
1.6017230577e-01,2.1695092257e+02,2.7385410188e-05
1.6037227119e-01,2.1695006812e+02,2.7487933409e-05
1.6057223662e-01,2.1694921262e+02,2.7590712025e-05
1.6077220205e-01,2.1694835604e+02,2.7693746354e-05
1.6097216747e-01,2.1694749841e+02,2.7797036713e-05
1.6117213290e-01,2.1694663972e+02,2.7900583417e-05
1.6137209832e-01,2.1694577996e+02,2.8004386784e-05
1.6157206375e-01,2.1694491915e+02,2.8108447130e-05
1.6177202917e-01,2.1694405727e+02,2.8212764772e-05
1.6197199460e-01,2.1694319433e+02,2.8317340027e-05
1.6217196002e-01,2.1694233033e+02,2.8422173212e-05
1.6237192545e-01,2.1694146526e+02,2.8527264642e-05
1.6257189087e-01,2.1694059914e+02,2.8632614634e-05
1.6277185630e-01,2.1693973196e+02,2.8738223506e-05
1.6297182173e-01,2.1693886371e+02,2.8844091574e-05
1.6317178715e-01,2.1693799440e+02,2.8950219154e-05
1.6337175258e-01,2.1693712403e+02,2.9056606564e-05
1.6357171800e-01,2.1693625260e+02,2.9163254119e-05
1.6377168343e-01,2.1693538011e+02,2.9270162137e-05
1.6397164885e-01,2.1693450656e+02,2.9377330933e-05
1.6417161428e-01,2.1693363194e+02,2.9484760825e-05
1.6437157970e-01,2.1693275626e+02,2.9592452129e-05
1.6457154513e-01,2.1693187953e+02,2.9700405162e-05
1.6477151055e-01,2.1693100173e+02,2.9808620241e-05
1.6497147598e-01,2.1693012287e+02,2.9917097681e-05
1.6517144141e-01,2.1692924295e+02,3.0025837800e-05
1.6537140683e-01,2.1692836197e+02,3.0134840914e-05
1.6557137226e-01,2.1692747992e+02,3.0244107340e-05
1.6577133768e-01,2.1692659682e+02,3.0353637394e-05
1.6597130311e-01,2.1692571265e+02,3.0463431392e-05
1.6617126853e-01,2.1692482743e+02,3.0573489652e-05
1.6637123396e-01,2.1692394114e+02,3.0683812490e-05
1.6657119938e-01,2.1692305379e+02,3.0794400223e-05
1.6677116481e-01,2.1692216538e+02,3.0905253166e-05
1.6697113023e-01,2.1692127591e+02,3.1016371637e-05
1.6717109566e-01,2.1692038537e+02,3.1127755952e-05
1.6737106108e-01,2.1691949378e+02,3.1239406427e-05
1.6757102651e-01,2.1691860113e+02,3.1351323380e-05
1.6777099194e-01,2.1691770741e+02,3.1463507126e-05
1.6797095736e-01,2.1691681263e+02,3.1575957982e-05
1.6817092279e-01,2.1691591679e+02,3.1688676265e-05
1.6837088821e-01,2.1691501990e+02,3.1801662291e-05
1.6857085364e-01,2.1691412194e+02,3.1914916377e-05
1.6877081906e-01,2.1691322291e+02,3.2028438838e-05
1.6897078449e-01,2.1691232283e+02,3.2142229992e-05
1.6917074991e-01,2.1691142169e+02,3.2256290155e-05
1.6937071534e-01,2.1691051949e+02,3.2370619644e-05
1.6957068076e-01,2.1690961622e+02,3.2485218775e-05
1.6977064619e-01,2.1690871189e+02,3.2600087864e-05
1.6997061162e-01,2.1690780651e+02,3.2715227228e-05
1.7017057704e-01,2.1690690006e+02,3.2830637183e-05
1.7037054247e-01,2.1690599255e+02,3.2946318046e-05
1.7057050789e-01,2.1690508398e+02,3.3062270133e-05
1.7077047332e-01,2.1690417435e+02,3.3178493761e-05
1.7097043874e-01,2.1690326366e+02,3.3294989246e-05
1.7117040417e-01,2.1690235191e+02,3.3411756904e-05
1.7137036959e-01,2.1690143910e+02,3.3528797052e-05
1.7157033502e-01,2.1690052522e+02,3.3646110007e-05
1.7177030044e-01,2.1689961029e+02,3.3763696084e-05
1.7197026587e-01,2.1689869429e+02,3.3881555601e-05
1.7217023130e-01,2.1689777724e+02,3.3999688872e-05
1.7237019672e-01,2.1689685912e+02,3.4118096216e-05
1.7257016215e-01,2.1689593994e+02,3.4236777948e-05
1.7277012757e-01,2.1689501970e+02,3.4355734385e-05
1.7297009300e-01,2.1689409840e+02,3.4474965842e-05
1.7317005842e-01,2.1689317604e+02,3.4594472638e-05
1.7337002385e-01,2.1689225262e+02,3.4714255086e-05
1.7356998927e-01,2.1689132814e+02,3.4834313505e-05
1.7376995470e-01,2.1689040260e+02,3.4954648211e-05
1.7396992012e-01,2.1688947600e+02,3.5075259519e-05
1.7416988555e-01,2.1688854833e+02,3.5196147746e-05
1.7436985097e-01,2.1688761961e+02,3.5317313209e-05
1.7456981640e-01,2.1688668982e+02,3.5438756223e-05
1.7476978183e-01,2.1688575898e+02,3.5560477106e-05
1.7496974725e-01,2.1688482707e+02,3.5682476173e-05
1.7516971268e-01,2.1688389410e+02,3.5804753741e-05
1.7536967810e-01,2.1688296008e+02,3.5927310126e-05
1.7556964353e-01,2.1688202499e+02,3.6050145644e-05
1.7576960895e-01,2.1688108884e+02,3.6173260612e-05
1.7596957438e-01,2.1688015163e+02,3.6296655346e-05
1.7616953980e-01,2.1687921336e+02,3.6420330162e-05
1.7636950523e-01,2.1687827403e+02,3.6544285377e-05
