P,rho
1.828200e+02,9.153874e+00
1.828300e+02,9.154019e+00
1.828400e+02,9.154165e+00
1.828500e+02,9.154311e+00
1.828600e+02,9.154456e+00
1.828700e+02,9.154602e+00
1.828800e+02,9.154748e+00
1.828900e+02,9.154893e+00
1.829000e+02,9.155039e+00
1.829100e+02,9.155184e+00
1.829200e+02,9.155330e+00
1.829300e+02,9.155475e+00
1.829400e+02,9.155621e+00
1.829500e+02,9.155767e+00
1.829600e+02,9.155912e+00
1.829700e+02,9.156058e+00
1.829800e+02,9.156203e+00
1.829900e+02,9.156349e+00
1.830000e+02,9.156494e+00
1.830100e+02,9.156640e+00
1.830200e+02,9.156785e+00
1.830300e+02,9.156931e+00
1.830400e+02,9.157076e+00
1.830500e+02,9.157222e+00
1.830600e+02,9.157367e+00
1.830700e+02,9.157513e+00
1.830800e+02,9.157658e+00
1.830900e+02,9.157804e+00
1.831000e+02,9.157949e+00
1.831100e+02,9.158095e+00
1.831200e+02,9.158240e+00
1.831300e+02,9.158386e+00
1.831400e+02,9.158531e+00
1.831500e+02,9.158677e+00
1.831600e+02,9.158822e+00
1.831700e+02,9.158967e+00
1.831800e+02,9.159113e+00
1.831900e+02,9.159258e+00
1.832000e+02,9.159404e+00
1.832100e+02,9.159549e+00
1.832200e+02,9.159695e+00
1.832300e+02,9.159840e+00
1.832400e+02,9.159985e+00
1.832500e+02,9.160131e+00
1.832600e+02,9.160276e+00
1.832700e+02,9.160422e+00
1.832800e+02,9.160567e+00
1.832900e+02,9.160712e+00
1.833000e+02,9.160858e+00
1.833100e+02,9.161003e+00
1.833200e+02,9.161148e+00
1.833300e+02,9.161294e+00
1.833400e+02,9.161439e+00
1.833500e+02,9.161584e+00
1.833600e+02,9.161730e+00
1.833700e+02,9.161875e+00
1.833800e+02,9.162020e+00
1.833900e+02,9.162166e+00
1.834000e+02,9.162311e+00
1.834100e+02,9.162456e+00
1.834200e+02,9.162602e+00
1.834300e+02,9.162747e+00
1.834400e+02,9.162892e+00
1.834500e+02,9.163037e+00
1.834600e+02,9.163183e+00
1.834700e+02,9.163328e+00
1.834800e+02,9.163473e+00
1.834900e+02,9.163619e+00
1.835000e+02,9.163764e+00
1.835100e+02,9.163909e+00
1.835200e+02,9.164054e+00
1.835300e+02,9.164199e+00
1.835400e+02,9.164345e+00
1.835500e+02,9.164490e+00
1.835600e+02,9.164635e+00
1.835700e+02,9.164780e+00
1.835800e+02,9.164926e+00
1.835900e+02,9.165071e+00
1.836000e+02,9.165216e+00
1.836100e+02,9.165361e+00
1.836200e+02,9.165506e+00
1.836300e+02,9.165652e+00
1.836400e+02,9.165797e+00
1.836500e+02,9.165942e+00
1.836600e+02,9.166087e+00
1.836700e+02,9.166232e+00
1.836800e+02,9.166377e+00
1.836900e+02,9.166522e+00
1.837000e+02,9.166668e+00
1.837100e+02,9.166813e+00
1.837200e+02,9.166958e+00
1.837300e+02,9.167103e+00
1.837400e+02,9.167248e+00
1.837500e+02,9.167393e+00
1.837600e+02,9.167538e+00
1.837700e+02,9.167683e+00
1.837800e+02,9.167829e+00
1.837900e+02,9.167974e+00
1.838000e+02,9.168119e+00
1.838100e+02,9.168264e+00
1.838200e+02,9.168409e+00
1.838300e+02,9.168554e+00
1.838400e+02,9.168699e+00
1.838500e+02,9.168844e+00
1.838600e+02,9.168989e+00
1.838700e+02,9.169134e+00
1.838800e+02,9.169279e+00
1.838900e+02,9.169424e+00
1.839000e+02,9.169569e+00
1.839100e+02,9.169714e+00
1.839200e+02,9.169859e+00
1.839300e+02,9.170004e+00
1.839400e+02,9.170149e+00
1.839500e+02,9.170294e+00
1.839600e+02,9.170439e+00
1.839700e+02,9.170584e+00
1.839800e+02,9.170729e+00
1.839900e+02,9.170874e+00
1.840000e+02,9.171019e+00
1.840100e+02,9.171164e+00
1.840200e+02,9.171309e+00
1.840300e+02,9.171454e+00
1.840400e+02,9.171599e+00
1.840500e+02,9.171744e+00
1.840600e+02,9.171889e+00
1.840700e+02,9.172034e+00
1.840800e+02,9.172179e+00
1.840900e+02,9.172324e+00
1.841000e+02,9.172469e+00
1.841100e+02,9.172614e+00
1.841200e+02,9.172758e+00
1.841300e+02,9.172903e+00
1.841400e+02,9.173048e+00
1.841500e+02,9.173193e+00
1.841600e+02,9.173338e+00
1.841700e+02,9.173483e+00
1.841800e+02,9.173628e+00
1.841900e+02,9.173773e+00
1.842000e+02,9.173917e+00
1.842100e+02,9.174062e+00
1.842200e+02,9.174207e+00
1.842300e+02,9.174352e+00
1.842400e+02,9.174497e+00
1.842500e+02,9.174642e+00
1.842600e+02,9.174787e+00
1.842700e+02,9.174931e+00
1.842800e+02,9.175076e+00
1.842900e+02,9.175221e+00
1.843000e+02,9.175366e+00
1.843100e+02,9.175511e+00
1.843200e+02,9.175655e+00
1.843300e+02,9.175800e+00
1.843400e+02,9.175945e+00
1.843500e+02,9.176090e+00
1.843600e+02,9.176234e+00
1.843700e+02,9.176379e+00
1.843800e+02,9.176524e+00
1.843900e+02,9.176669e+00
1.844000e+02,9.176813e+00
1.844100e+02,9.176958e+00
1.844200e+02,9.177103e+00
1.844300e+02,9.177248e+00
1.844400e+02,9.177392e+00
1.844500e+02,9.177537e+00
1.844600e+02,9.177682e+00
1.844700e+02,9.177827e+00
1.844800e+02,9.177971e+00
1.844900e+02,9.178116e+00
1.845000e+02,9.178261e+00
1.845100e+02,9.178405e+00
1.845200e+02,9.178550e+00
1.845300e+02,9.178695e+00
1.845400e+02,9.178839e+00
1.845500e+02,9.178984e+00
1.845600e+02,9.179129e+00
1.845700e+02,9.179273e+00
1.845800e+02,9.179418e+00
1.845900e+02,9.179563e+00
1.846000e+02,9.179707e+00
1.846100e+02,9.179852e+00
1.846200e+02,9.179997e+00
1.846300e+02,9.180141e+00
1.846400e+02,9.180286e+00
1.846500e+02,9.180430e+00
1.846600e+02,9.180575e+00
1.846700e+02,9.180720e+00
1.846800e+02,9.180864e+00
1.846900e+02,9.181009e+00
1.847000e+02,9.181153e+00
1.847100e+02,9.181298e+00
1.847200e+02,9.181443e+00
1.847300e+02,9.181587e+00
1.847400e+02,9.181732e+00
1.847500e+02,9.181876e+00
1.847600e+02,9.182021e+00
1.847700e+02,9.182165e+00
1.847800e+02,9.182310e+00
1.847900e+02,9.182454e+00
1.848000e+02,9.182599e+00
1.848100e+02,9.182743e+00
1.848200e+02,9.182888e+00
1.848300e+02,9.183032e+00
1.848400e+02,9.183177e+00
1.848500e+02,9.183321e+00
1.848600e+02,9.183466e+00
1.848700e+02,9.183610e+00
1.848800e+02,9.183755e+00
1.848900e+02,9.183899e+00
1.849000e+02,9.184044e+00
1.849100e+02,9.184188e+00
1.849200e+02,9.184333e+00
1.849300e+02,9.184477e+00
1.849400e+02,9.184622e+00
1.849500e+02,9.184766e+00
1.849600e+02,9.184911e+00
1.849700e+02,9.185055e+00
1.849800e+02,9.185199e+00
1.849900e+02,9.185344e+00
1.850000e+02,9.185488e+00
1.850100e+02,9.185633e+00
1.850200e+02,9.185777e+00
1.850300e+02,9.185921e+00
1.850400e+02,9.186066e+00
1.850500e+02,9.186210e+00
1.850600e+02,9.186355e+00
1.850700e+02,9.186499e+00
1.850800e+02,9.186643e+00
1.850900e+02,9.186788e+00
1.851000e+02,9.186932e+00
1.851100e+02,9.187076e+00
1.851200e+02,9.187221e+00
1.851300e+02,9.187365e+00
1.851400e+02,9.187509e+00
1.851500e+02,9.187654e+00
1.851600e+02,9.187798e+00
1.851700e+02,9.187942e+00
1.851800e+02,9.188087e+00
1.851900e+02,9.188231e+00
1.852000e+02,9.188375e+00
1.852100e+02,9.188520e+00
1.852200e+02,9.188664e+00
1.852300e+02,9.188808e+00
1.852400e+02,9.188953e+00
1.852500e+02,9.189097e+00
1.852600e+02,9.189241e+00
1.852700e+02,9.189385e+00
1.852800e+02,9.189530e+00
1.852900e+02,9.189674e+00
1.853000e+02,9.189818e+00
1.853100e+02,9.189962e+00
1.853200e+02,9.190107e+00
1.853300e+02,9.190251e+00
1.853400e+02,9.190395e+00
1.853500e+02,9.190539e+00
1.853600e+02,9.190684e+00
1.853700e+02,9.190828e+00
1.853800e+02,9.190972e+00
1.853900e+02,9.191116e+00
1.854000e+02,9.191260e+00
1.854100e+02,9.191405e+00
1.854200e+02,9.191549e+00
1.854300e+02,9.191693e+00
1.854400e+02,9.191837e+00
1.854500e+02,9.191981e+00
1.854600e+02,9.192125e+00
1.854700e+02,9.192270e+00
1.854800e+02,9.192414e+00
1.854900e+02,9.192558e+00
1.855000e+02,9.192702e+00
1.855100e+02,9.192846e+00
1.855200e+02,9.192990e+00
1.855300e+02,9.193134e+00
1.855400e+02,9.193279e+00
1.855500e+02,9.193423e+00
1.855600e+02,9.193567e+00
1.855700e+02,9.193711e+00
1.855800e+02,9.193855e+00
1.855900e+02,9.193999e+00
1.856000e+02,9.194143e+00
1.856100e+02,9.194287e+00
1.856200e+02,9.194431e+00
1.856300e+02,9.194575e+00
1.856400e+02,9.194719e+00
1.856500e+02,9.194863e+00
1.856600e+02,9.195008e+00
1.856700e+02,9.195152e+00
1.856800e+02,9.195296e+00
1.856900e+02,9.195440e+00
1.857000e+02,9.195584e+00
1.857100e+02,9.195728e+00
1.857200e+02,9.195872e+00
1.857300e+02,9.196016e+00
1.857400e+02,9.196160e+00
1.857500e+02,9.196304e+00
1.857600e+02,9.196448e+00
1.857700e+02,9.196592e+00
1.857800e+02,9.196736e+00
1.857900e+02,9.196880e+00
1.858000e+02,9.197024e+00
1.858100e+02,9.197168e+00
1.858200e+02,9.197312e+00
1.858300e+02,9.197456e+00
1.858400e+02,9.197599e+00
1.858500e+02,9.197743e+00
1.858600e+02,9.197887e+00
1.858700e+02,9.198031e+00
1.858800e+02,9.198175e+00
1.858900e+02,9.198319e+00
1.859000e+02,9.198463e+00
1.859100e+02,9.198607e+00
1.859200e+02,9.198751e+00
1.859300e+02,9.198895e+00
1.859400e+02,9.199039e+00
1.859500e+02,9.199183e+00
1.859600e+02,9.199327e+00
1.859700e+02,9.199470e+00
1.859800e+02,9.199614e+00
1.859900e+02,9.199758e+00
1.860000e+02,9.199902e+00
1.860100e+02,9.200046e+00
1.860200e+02,9.200190e+00
1.860300e+02,9.200334e+00
1.860400e+02,9.200477e+00
1.860500e+02,9.200621e+00
1.860600e+02,9.200765e+00
1.860700e+02,9.200909e+00
1.860800e+02,9.201053e+00
1.860900e+02,9.201197e+00
1.861000e+02,9.201340e+00
1.861100e+02,9.201484e+00
1.861200e+02,9.201628e+00
1.861300e+02,9.201772e+00
1.861400e+02,9.201916e+00
1.861500e+02,9.202059e+00
1.861600e+02,9.202203e+00
1.861700e+02,9.202347e+00
1.861800e+02,9.202491e+00
1.861900e+02,9.202634e+00
1.862000e+02,9.202778e+00
1.862100e+02,9.202922e+00
1.862200e+02,9.203066e+00
1.862300e+02,9.203209e+00
1.862400e+02,9.203353e+00
1.862500e+02,9.203497e+00
1.862600e+02,9.203641e+00
1.862700e+02,9.203784e+00
1.862800e+02,9.203928e+00
1.862900e+02,9.204072e+00
1.863000e+02,9.204215e+00
1.863100e+02,9.204359e+00
1.863200e+02,9.204503e+00
1.863300e+02,9.204646e+00
1.863400e+02,9.204790e+00
1.863500e+02,9.204934e+00
1.863600e+02,9.205078e+00
1.863700e+02,9.205221e+00
1.863800e+02,9.205365e+00
1.863900e+02,9.205508e+00
1.864000e+02,9.205652e+00
1.864100e+02,9.205796e+00
1.864200e+02,9.205939e+00
1.864300e+02,9.206083e+00
1.864400e+02,9.206227e+00
1.864500e+02,9.206370e+00
1.864600e+02,9.206514e+00
1.864700e+02,9.206657e+00
1.864800e+02,9.206801e+00
1.864900e+02,9.206945e+00
1.865000e+02,9.207088e+00
1.865100e+02,9.207232e+00
1.865200e+02,9.207375e+00
1.865300e+02,9.207519e+00
1.865400e+02,9.207663e+00
1.865500e+02,9.207806e+00
1.865600e+02,9.207950e+00
1.865700e+02,9.208093e+00
1.865800e+02,9.208237e+00
1.865900e+02,9.208380e+00
1.866000e+02,9.208524e+00
1.866100e+02,9.208667e+00
1.866200e+02,9.208811e+00
1.866300e+02,9.208954e+00
1.866400e+02,9.209098e+00
1.866500e+02,9.209242e+00
1.866600e+02,9.209385e+00
1.866700e+02,9.209529e+00
1.866800e+02,9.209672e+00
1.866900e+02,9.209815e+00
1.867000e+02,9.209959e+00
1.867100e+02,9.210102e+00
1.867200e+02,9.210246e+00
1.867300e+02,9.210389e+00
1.867400e+02,9.210533e+00
1.867500e+02,9.210676e+00
1.867600e+02,9.210820e+00
1.867700e+02,9.210963e+00
1.867800e+02,9.211107e+00
1.867900e+02,9.211250e+00
1.868000e+02,9.211394e+00
1.868100e+02,9.211537e+00
1.868200e+02,9.211680e+00
1.868300e+02,9.211824e+00
1.868400e+02,9.211967e+00
1.868500e+02,9.212111e+00
1.868600e+02,9.212254e+00
1.868700e+02,9.212397e+00
1.868800e+02,9.212541e+00
1.868900e+02,9.212684e+00
1.869000e+02,9.212827e+00
1.869100e+02,9.212971e+00
1.869200e+02,9.213114e+00
1.869300e+02,9.213258e+00
1.869400e+02,9.213401e+00
1.869500e+02,9.213544e+00
1.869600e+02,9.213688e+00
1.869700e+02,9.213831e+00
1.869800e+02,9.213974e+00
1.869900e+02,9.214118e+00
1.870000e+02,9.214261e+00
1.870100e+02,9.214404e+00
1.870200e+02,9.214548e+00
1.870300e+02,9.214691e+00
1.870400e+02,9.214834e+00
1.870500e+02,9.214977e+00
1.870600e+02,9.215121e+00
1.870700e+02,9.215264e+00
1.870800e+02,9.215407e+00
1.870900e+02,9.215551e+00
1.871000e+02,9.215694e+00
1.871100e+02,9.215837e+00
1.871200e+02,9.215980e+00
1.871300e+02,9.216124e+00
1.871400e+02,9.216267e+00
1.871500e+02,9.216410e+00
1.871600e+02,9.216553e+00
1.871700e+02,9.216697e+00
1.871800e+02,9.216840e+00
1.871900e+02,9.216983e+00
1.872000e+02,9.217126e+00
1.872100e+02,9.217269e+00
1.872200e+02,9.217413e+00
1.872300e+02,9.217556e+00
1.872400e+02,9.217699e+00
1.872500e+02,9.217842e+00
1.872600e+02,9.217985e+00
1.872700e+02,9.218129e+00
1.872800e+02,9.218272e+00
1.872900e+02,9.218415e+00
1.873000e+02,9.218558e+00
1.873100e+02,9.218701e+00
1.873200e+02,9.218844e+00
1.873300e+02,9.218987e+00
1.873400e+02,9.219131e+00
1.873500e+02,9.219274e+00
1.873600e+02,9.219417e+00
1.873700e+02,9.219560e+00
1.873800e+02,9.219703e+00
1.873900e+02,9.219846e+00
1.874000e+02,9.219989e+00
1.874100e+02,9.220132e+00
1.874200e+02,9.220275e+00
1.874300e+02,9.220419e+00
1.874400e+02,9.220562e+00
1.874500e+02,9.220705e+00
1.874600e+02,9.220848e+00
1.874700e+02,9.220991e+00
1.874800e+02,9.221134e+00
1.874900e+02,9.221277e+00
1.875000e+02,9.221420e+00
1.875100e+02,9.221563e+00
1.875200e+02,9.221706e+00
1.875300e+02,9.221849e+00
1.875400e+02,9.221992e+00
1.875500e+02,9.222135e+00
1.875600e+02,9.222278e+00
1.875700e+02,9.222421e+00
1.875800e+02,9.222564e+00
1.875900e+02,9.222707e+00
1.876000e+02,9.222850e+00
1.876100e+02,9.222993e+00
1.876200e+02,9.223136e+00
1.876300e+02,9.223279e+00
1.876400e+02,9.223422e+00
1.876500e+02,9.223565e+00
1.876600e+02,9.223708e+00
1.876700e+02,9.223851e+00
1.876800e+02,9.223994e+00
1.876900e+02,9.224137e+00
1.877000e+02,9.224280e+00
1.877100e+02,9.224423e+00
1.877200e+02,9.224566e+00
1.877300e+02,9.224709e+00
1.877400e+02,9.224852e+00
1.877500e+02,9.224994e+00
1.877600e+02,9.225137e+00
1.877700e+02,9.225280e+00
1.877800e+02,9.225423e+00
1.877900e+02,9.225566e+00
1.878000e+02,9.225709e+00
1.878100e+02,9.225852e+00
1.878200e+02,9.225995e+00
1.878300e+02,9.226138e+00
1.878400e+02,9.226280e+00
1.878500e+02,9.226423e+00
1.878600e+02,9.226566e+00
1.878700e+02,9.226709e+00
1.878800e+02,9.226852e+00
1.878900e+02,9.226995e+00
1.879000e+02,9.227138e+00
1.879100e+02,9.227280e+00
1.879200e+02,9.227423e+00
1.879300e+02,9.227566e+00
1.879400e+02,9.227709e+00
1.879500e+02,9.227852e+00
1.879600e+02,9.227994e+00
1.879700e+02,9.228137e+00
1.879800e+02,9.228280e+00
1.879900e+02,9.228423e+00
1.880000e+02,9.228566e+00
1.880100e+02,9.228708e+00
1.880200e+02,9.228851e+00
1.880300e+02,9.228994e+00
1.880400e+02,9.229137e+00
1.880500e+02,9.229279e+00
1.880600e+02,9.229422e+00
1.880700e+02,9.229565e+00
1.880800e+02,9.229708e+00
1.880900e+02,9.229850e+00
1.881000e+02,9.229993e+00
1.881100e+02,9.230136e+00
1.881200e+02,9.230278e+00
1.881300e+02,9.230421e+00
1.881400e+02,9.230564e+00
1.881500e+02,9.230707e+00
1.881600e+02,9.230849e+00
1.881700e+02,9.230992e+00
1.881800e+02,9.231135e+00
1.881900e+02,9.231277e+00
1.882000e+02,9.231420e+00
1.882100e+02,9.231563e+00
1.882200e+02,9.231705e+00
1.882300e+02,9.231848e+00
1.882400e+02,9.231991e+00
1.882500e+02,9.232133e+00
1.882600e+02,9.232276e+00
1.882700e+02,9.232419e+00
1.882800e+02,9.232561e+00
1.882900e+02,9.232704e+00
1.883000e+02,9.232846e+00
1.883100e+02,9.232989e+00
1.883200e+02,9.233132e+00
1.883300e+02,9.233274e+00
1.883400e+02,9.233417e+00
1.883500e+02,9.233559e+00
1.883600e+02,9.233702e+00
1.883700e+02,9.233845e+00
1.883800e+02,9.233987e+00
1.883900e+02,9.234130e+00
1.884000e+02,9.234272e+00
1.884100e+02,9.234415e+00
1.884200e+02,9.234557e+00
1.884300e+02,9.234700e+00
1.884400e+02,9.234843e+00
1.884500e+02,9.234985e+00
1.884600e+02,9.235128e+00
1.884700e+02,9.235270e+00
1.884800e+02,9.235413e+00
1.884900e+02,9.235555e+00
1.885000e+02,9.235698e+00
1.885100e+02,9.235840e+00
1.885200e+02,9.235983e+00
1.885300e+02,9.236125e+00
1.885400e+02,9.236268e+00
1.885500e+02,9.236410e+00
1.885600e+02,9.236553e+00
1.885700e+02,9.236695e+00
1.885800e+02,9.236838e+00
1.885900e+02,9.236980e+00
1.886000e+02,9.237122e+00
1.886100e+02,9.237265e+00
1.886200e+02,9.237407e+00
1.886300e+02,9.237550e+00
1.886400e+02,9.237692e+00
1.886500e+02,9.237835e+00
1.886600e+02,9.237977e+00
1.886700e+02,9.238120e+00
1.886800e+02,9.238262e+00
1.886900e+02,9.238404e+00
1.887000e+02,9.238547e+00
1.887100e+02,9.238689e+00
1.887200e+02,9.238832e+00
1.887300e+02,9.238974e+00
1.887400e+02,9.239116e+00
1.887500e+02,9.239259e+00
1.887600e+02,9.239401e+00
1.887700e+02,9.239543e+00
1.887800e+02,9.239686e+00
1.887900e+02,9.239828e+00
1.888000e+02,9.239970e+00
1.888100e+02,9.240113e+00
1.888200e+02,9.240255e+00
1.888300e+02,9.240398e+00
1.888400e+02,9.240540e+00
1.888500e+02,9.240682e+00
1.888600e+02,9.240824e+00
1.888700e+02,9.240967e+00
1.888800e+02,9.241109e+00
1.888900e+02,9.241251e+00
1.889000e+02,9.241394e+00
1.889100e+02,9.241536e+00
1.889200e+02,9.241678e+00
1.889300e+02,9.241821e+00
1.889400e+02,9.241963e+00
1.889500e+02,9.242105e+00
1.889600e+02,9.242247e+00
1.889700e+02,9.242390e+00
1.889800e+02,9.242532e+00
1.889900e+02,9.242674e+00
1.890000e+02,9.242816e+00
1.890100e+02,9.242959e+00
1.890200e+02,9.243101e+00
1.890300e+02,9.243243e+00
1.890400e+02,9.243385e+00
1.890500e+02,9.243528e+00
1.890600e+02,9.243670e+00
1.890700e+02,9.243812e+00
1.890800e+02,9.243954e+00
1.890900e+02,9.244096e+00
1.891000e+02,9.244239e+00
1.891100e+02,9.244381e+00
1.891200e+02,9.244523e+00
1.891300e+02,9.244665e+00
1.891400e+02,9.244807e+00
1.891500e+02,9.244949e+00
1.891600e+02,9.245092e+00
1.891700e+02,9.245234e+00
1.891800e+02,9.245376e+00
1.891900e+02,9.245518e+00
1.892000e+02,9.245660e+00
1.892100e+02,9.245802e+00
1.892200e+02,9.245944e+00
1.892300e+02,9.246086e+00
1.892400e+02,9.246229e+00
1.892500e+02,9.246371e+00
1.892600e+02,9.246513e+00
1.892700e+02,9.246655e+00
1.892800e+02,9.246797e+00
1.892900e+02,9.246939e+00
1.893000e+02,9.247081e+00
1.893100e+02,9.247223e+00
1.893200e+02,9.247365e+00
1.893300e+02,9.247507e+00
1.893400e+02,9.247649e+00
1.893500e+02,9.247792e+00
1.893600e+02,9.247934e+00
1.893700e+02,9.248076e+00
1.893800e+02,9.248218e+00
1.893900e+02,9.248360e+00
1.894000e+02,9.248502e+00
1.894100e+02,9.248644e+00
1.894200e+02,9.248786e+00
1.894300e+02,9.248928e+00
1.894400e+02,9.249070e+00
1.894500e+02,9.249212e+00
1.894600e+02,9.249354e+00
1.894700e+02,9.249496e+00
1.894800e+02,9.249638e+00
1.894900e+02,9.249780e+00
1.895000e+02,9.249922e+00
1.895100e+02,9.250064e+00
1.895200e+02,9.250206e+00
1.895300e+02,9.250348e+00
1.895400e+02,9.250490e+00
1.895500e+02,9.250632e+00
1.895600e+02,9.250773e+00
1.895700e+02,9.250915e+00
1.895800e+02,9.251057e+00
1.895900e+02,9.251199e+00
1.896000e+02,9.251341e+00
1.896100e+02,9.251483e+00
1.896200e+02,9.251625e+00
1.896300e+02,9.251767e+00
1.896400e+02,9.251909e+00
1.896500e+02,9.252051e+00
1.896600e+02,9.252193e+00
1.896700e+02,9.252335e+00
1.896800e+02,9.252476e+00
1.896900e+02,9.252618e+00
1.897000e+02,9.252760e+00
1.897100e+02,9.252902e+00
1.897200e+02,9.253044e+00
1.897300e+02,9.253186e+00
1.897400e+02,9.253328e+00
1.897500e+02,9.253469e+00
1.897600e+02,9.253611e+00
1.897700e+02,9.253753e+00
1.897800e+02,9.253895e+00
1.897900e+02,9.254037e+00
1.898000e+02,9.254179e+00
1.898100e+02,9.254320e+00
1.898200e+02,9.254462e+00
1.898300e+02,9.254604e+00
1.898400e+02,9.254746e+00
1.898500e+02,9.254888e+00
1.898600e+02,9.255029e+00
1.898700e+02,9.255171e+00
1.898800e+02,9.255313e+00
1.898900e+02,9.255455e+00
1.899000e+02,9.255596e+00
1.899100e+02,9.255738e+00
1.899200e+02,9.255880e+00
1.899300e+02,9.256022e+00
1.899400e+02,9.256163e+00
1.899500e+02,9.256305e+00
1.899600e+02,9.256447e+00
1.899700e+02,9.256589e+00
1.899800e+02,9.256730e+00
1.899900e+02,9.256872e+00
1.900000e+02,9.257014e+00
1.900100e+02,9.257156e+00
1.900200e+02,9.257297e+00
1.900300e+02,9.257439e+00
1.900400e+02,9.257581e+00
1.900500e+02,9.257722e+00
1.900600e+02,9.257864e+00
1.900700e+02,9.258006e+00
1.900800e+02,9.258147e+00
1.900900e+02,9.258289e+00
1.901000e+02,9.258431e+00
1.901100e+02,9.258572e+00
1.901200e+02,9.258714e+00
1.901300e+02,9.258856e+00
1.901400e+02,9.258997e+00
1.901500e+02,9.259139e+00
1.901600e+02,9.259281e+00
1.901700e+02,9.259422e+00
1.901800e+02,9.259564e+00
1.901900e+02,9.259705e+00
1.902000e+02,9.259847e+00
1.902100e+02,9.259989e+00
1.902200e+02,9.260130e+00
1.902300e+02,9.260272e+00
1.902400e+02,9.260413e+00
1.902500e+02,9.260555e+00
1.902600e+02,9.260697e+00
1.902700e+02,9.260838e+00
1.902800e+02,9.260980e+00
1.902900e+02,9.261121e+00
1.903000e+02,9.261263e+00
1.903100e+02,9.261404e+00
1.903200e+02,9.261546e+00
1.903300e+02,9.261687e+00
1.903400e+02,9.261829e+00
1.903500e+02,9.261970e+00
1.903600e+02,9.262112e+00
1.903700e+02,9.262253e+00
1.903800e+02,9.262395e+00
1.903900e+02,9.262537e+00
1.904000e+02,9.262678e+00
1.904100e+02,9.262820e+00
1.904200e+02,9.262961e+00
1.904300e+02,9.263102e+00
1.904400e+02,9.263244e+00
1.904500e+02,9.263385e+00
1.904600e+02,9.263527e+00
1.904700e+02,9.263668e+00
1.904800e+02,9.263810e+00
1.904900e+02,9.263951e+00
1.905000e+02,9.264093e+00
1.905100e+02,9.264234e+00
1.905200e+02,9.264376e+00
1.905300e+02,9.264517e+00
1.905400e+02,9.264658e+00
1.905500e+02,9.264800e+00
1.905600e+02,9.264941e+00
1.905700e+02,9.265083e+00
1.905800e+02,9.265224e+00
1.905900e+02,9.265366e+00
1.906000e+02,9.265507e+00
1.906100e+02,9.265648e+00
1.906200e+02,9.265790e+00
1.906300e+02,9.265931e+00
1.906400e+02,9.266072e+00
1.906500e+02,9.266214e+00
1.906600e+02,9.266355e+00
1.906700e+02,9.266497e+00
1.906800e+02,9.266638e+00
1.906900e+02,9.266779e+00
1.907000e+02,9.266921e+00
1.907100e+02,9.267062e+00
1.907200e+02,9.267203e+00
1.907300e+02,9.267345e+00
1.907400e+02,9.267486e+00
1.907500e+02,9.267627e+00
1.907600e+02,9.267769e+00
1.907700e+02,9.267910e+00
1.907800e+02,9.268051e+00
1.907900e+02,9.268192e+00
1.908000e+02,9.268334e+00
1.908100e+02,9.268475e+00
1.908200e+02,9.268616e+00
1.908300e+02,9.268758e+00
1.908400e+02,9.268899e+00
1.908500e+02,9.269040e+00
1.908600e+02,9.269181e+00
1.908700e+02,9.269323e+00
1.908800e+02,9.269464e+00
1.908900e+02,9.269605e+00
1.909000e+02,9.269746e+00
1.909100e+02,9.269888e+00
1.909200e+02,9.270029e+00
1.909300e+02,9.270170e+00
1.909400e+02,9.270311e+00
1.909500e+02,9.270452e+00
1.909600e+02,9.270594e+00
1.909700e+02,9.270735e+00
1.909800e+02,9.270876e+00
1.909900e+02,9.271017e+00
1.910000e+02,9.271158e+00
1.910100e+02,9.271300e+00
1.910200e+02,9.271441e+00
1.910300e+02,9.271582e+00
1.910400e+02,9.271723e+00
1.910500e+02,9.271864e+00
1.910600e+02,9.272005e+00
1.910700e+02,9.272147e+00
1.910800e+02,9.272288e+00
1.910900e+02,9.272429e+00
1.911000e+02,9.272570e+00
1.911100e+02,9.272711e+00
1.911200e+02,9.272852e+00
1.911300e+02,9.272993e+00
1.911400e+02,9.273135e+00
1.911500e+02,9.273276e+00
1.911600e+02,9.273417e+00
1.911700e+02,9.273558e+00
1.911800e+02,9.273699e+00
1.911900e+02,9.273840e+00
1.912000e+02,9.273981e+00
1.912100e+02,9.274122e+00
1.912200e+02,9.274263e+00
1.912300e+02,9.274404e+00
1.912400e+02,9.274545e+00
1.912500e+02,9.274686e+00
1.912600e+02,9.274827e+00
1.912700e+02,9.274969e+00
1.912800e+02,9.275110e+00
1.912900e+02,9.275251e+00
1.913000e+02,9.275392e+00
1.913100e+02,9.275533e+00
1.913200e+02,9.275674e+00
1.913300e+02,9.275815e+00
1.913400e+02,9.275956e+00
1.913500e+02,9.276097e+00
1.913600e+02,9.276238e+00
1.913700e+02,9.276379e+00
1.913800e+02,9.276520e+00
