r,P,m
9.3486357000e-02,9.4714603618e+02,6.3477734308e-06
9.3686971500e-02,9.4714437360e+02,6.3886350204e-06
9.3887586000e-02,9.4714270747e+02,6.4296715654e-06
9.4088200500e-02,9.4714103778e+02,6.4708834391e-06
9.4288815000e-02,9.4713936454e+02,6.5122710151e-06
9.4489429500e-02,9.4713768774e+02,6.5538346670e-06
9.4690044000e-02,9.4713600739e+02,6.5955747681e-06
9.4890658500e-02,9.4713432349e+02,6.6374916919e-06
9.5091273000e-02,9.4713263603e+02,6.6795858120e-06
9.5291887500e-02,9.4713094502e+02,6.7218575018e-06
9.5492502000e-02,9.4712925045e+02,6.7643071347e-06
9.5693116500e-02,9.4712755234e+02,6.8069350843e-06
9.5893731000e-02,9.4712585066e+02,6.8497417240e-06
9.6094345500e-02,9.4712414544e+02,6.8927274273e-06
9.6294960000e-02,9.4712243666e+02,6.9358925677e-06
9.6495574500e-02,9.4712072433e+02,6.9792375186e-06
9.6696189000e-02,9.4711900844e+02,7.0227626534e-06
9.6896803500e-02,9.4711728900e+02,7.0664683457e-06
9.7097418000e-02,9.4711556601e+02,7.1103549689e-06
9.7298032500e-02,9.4711383946e+02,7.1544228964e-06
9.7498647000e-02,9.4711210936e+02,7.1986725017e-06
9.7699261500e-02,9.4711037571e+02,7.2431041582e-06
9.7899876000e-02,9.4710863851e+02,7.2877182394e-06
9.8100490500e-02,9.4710689775e+02,7.3325151188e-06
9.8301105000e-02,9.4710515343e+02,7.3774951697e-06
9.8501719500e-02,9.4710340557e+02,7.4226587657e-06
9.8702334000e-02,9.4710165415e+02,7.4680062801e-06
9.8902948500e-02,9.4709989917e+02,7.5135380864e-06
9.9103563000e-02,9.4709814065e+02,7.5592545580e-06
9.9304177500e-02,9.4709637857e+02,7.6051560683e-06
9.9504792000e-02,9.4709461293e+02,7.6512429909e-06
9.9705406500e-02,9.4709284375e+02,7.6975156990e-06
9.9906021000e-02,9.4709107101e+02,7.7439745662e-06
1.0010663550e-01,9.4708929471e+02,7.7906199658e-06
1.0030725000e-01,9.4708751487e+02,7.8374522713e-06
1.0050786450e-01,9.4708573147e+02,7.8844718560e-06
1.0070847900e-01,9.4708394452e+02,7.9316790935e-06
1.0090909350e-01,9.4708215401e+02,7.9790743571e-06
1.0110970800e-01,9.4708035995e+02,8.0266580201e-06
1.0131032250e-01,9.4707856234e+02,8.0744304562e-06
1.0151093700e-01,9.4707676117e+02,8.1223920385e-06
1.0171155150e-01,9.4707495646e+02,8.1705431406e-06
1.0191216600e-01,9.4707314818e+02,8.2188841357e-06
1.0211278050e-01,9.4707133636e+02,8.2674153975e-06
1.0231339500e-01,9.4706952098e+02,8.3161372991e-06
1.0251400950e-01,9.4706770205e+02,8.3650502141e-06
1.0271462400e-01,9.4706587957e+02,8.4141545157e-06
1.0291523850e-01,9.4706405353e+02,8.4634505775e-06
1.0311585300e-01,9.4706222394e+02,8.5129387727e-06
1.0331646750e-01,9.4706039080e+02,8.5626194748e-06
1.0351708200e-01,9.4705855411e+02,8.6124930571e-06
1.0371769650e-01,9.4705671386e+02,8.6625598931e-06
1.0391831100e-01,9.4705487006e+02,8.7128203560e-06
1.0411892550e-01,9.4705302270e+02,8.7632748193e-06
1.0431954000e-01,9.4705117180e+02,8.8139236563e-06
1.0452015450e-01,9.4704931734e+02,8.8647672405e-06
1.0472076900e-01,9.4704745933e+02,8.9158059451e-06
1.0492138350e-01,9.4704559776e+02,8.9670401435e-06
1.0512199800e-01,9.4704373264e+02,9.0184702091e-06
1.0532261250e-01,9.4704186397e+02,9.0700965153e-06
1.0552322700e-01,9.4703999175e+02,9.1219194354e-06
1.0572384150e-01,9.4703811597e+02,9.1739393427e-06
1.0592445600e-01,9.4703623664e+02,9.2261566107e-06
1.0612507050e-01,9.4703435376e+02,9.2785716126e-06
1.0632568500e-01,9.4703246733e+02,9.3311847218e-06
1.0652629950e-01,9.4703057734e+02,9.3839963117e-06
1.0672691400e-01,9.4702868380e+02,9.4370067556e-06
1.0692752850e-01,9.4702678671e+02,9.4902164267e-06
1.0712814300e-01,9.4702488607e+02,9.5436256986e-06
1.0732875750e-01,9.4702298187e+02,9.5972349444e-06
1.0752937200e-01,9.4702107412e+02,9.6510445376e-06
1.0772998650e-01,9.4701916282e+02,9.7050548514e-06
1.0793060100e-01,9.4701724796e+02,9.7592662591e-06
1.0813121550e-01,9.4701532955e+02,9.8136791342e-06
1.0833183000e-01,9.4701340759e+02,9.8682938499e-06
1.0853244450e-01,9.4701148208e+02,9.9231107796e-06
1.0873305900e-01,9.4700955302e+02,9.9781302965e-06
1.0893367350e-01,9.4700762040e+02,1.0033352774e-05
1.0913428800e-01,9.4700568423e+02,1.0088778585e-05
1.0933490250e-01,9.4700374451e+02,1.0144408104e-05
1.0953551700e-01,9.4700180124e+02,1.0200241703e-05
1.0973613150e-01,9.4699985441e+02,1.0256279756e-05
1.0993674600e-01,9.4699790403e+02,1.0312522636e-05
1.1013736050e-01,9.4699595010e+02,1.0368970716e-05
1.1033797500e-01,9.4699399262e+02,1.0425624370e-05
1.1053858950e-01,9.4699203158e+02,1.0482483971e-05
1.1073920400e-01,9.4699006699e+02,1.0539549892e-05
1.1093981850e-01,9.4698809885e+02,1.0596822507e-05
1.1114043300e-01,9.4698612716e+02,1.0654302188e-05
1.1134104750e-01,9.4698415191e+02,1.0711989310e-05
1.1154166200e-01,9.4698217312e+02,1.0769884245e-05
1.1174227650e-01,9.4698019077e+02,1.0827987367e-05
1.1194289100e-01,9.4697820487e+02,1.0886299049e-05
1.1214350550e-01,9.4697621541e+02,1.0944819663e-05
1.1234412000e-01,9.4697422241e+02,1.1003549585e-05
1.1254473450e-01,9.4697222585e+02,1.1062489186e-05
1.1274534900e-01,9.4697022574e+02,1.1121638840e-05
1.1294596350e-01,9.4696822208e+02,1.1180998921e-05
1.1314657800e-01,9.4696621487e+02,1.1240569801e-05
1.1334719250e-01,9.4696420410e+02,1.1300351853e-05
1.1354780700e-01,9.4696218978e+02,1.1360345452e-05
1.1374842150e-01,9.4696017191e+02,1.1420550970e-05
1.1394903600e-01,9.4695815049e+02,1.1480968781e-05
1.1414965050e-01,9.4695612552e+02,1.1541599257e-05
1.1435026500e-01,9.4695409700e+02,1.1602442773e-05
1.1455087950e-01,9.4695206492e+02,1.1663499701e-05
1.1475149400e-01,9.4695002929e+02,1.1724770414e-05
1.1495210850e-01,9.4694799011e+02,1.1786255286e-05
1.1515272300e-01,9.4694594738e+02,1.1847954690e-05
1.1535333750e-01,9.4694390109e+02,1.1909868999e-05
1.1555395200e-01,9.4694185126e+02,1.1971998586e-05
1.1575456650e-01,9.4693979787e+02,1.2034343825e-05
1.1595518100e-01,9.4693774093e+02,1.2096905089e-05
1.1615579550e-01,9.4693568044e+02,1.2159682751e-05
1.1635641000e-01,9.4693361639e+02,1.2222677185e-05
1.1655702450e-01,9.4693154880e+02,1.2285888762e-05
1.1675763900e-01,9.4692947765e+02,1.2349317858e-05
1.1695825350e-01,9.4692740296e+02,1.2412964845e-05
1.1715886800e-01,9.4692532471e+02,1.2476830095e-05
1.1735948250e-01,9.4692324290e+02,1.2540913983e-05
1.1756009700e-01,9.4692115755e+02,1.2605216881e-05
1.1776071150e-01,9.4691906865e+02,1.2669739164e-05
1.1796132600e-01,9.4691697619e+02,1.2734481203e-05
1.1816194050e-01,9.4691488018e+02,1.2799443372e-05
1.1836255500e-01,9.4691278063e+02,1.2864626044e-05
1.1856316950e-01,9.4691067752e+02,1.2930029593e-05
1.1876378400e-01,9.4690857085e+02,1.2995654392e-05
1.1896439850e-01,9.4690646064e+02,1.3061500813e-05
1.1916501300e-01,9.4690434688e+02,1.3127569230e-05
1.1936562750e-01,9.4690222956e+02,1.3193860017e-05
1.1956624200e-01,9.4690010869e+02,1.3260373546e-05
1.1976685650e-01,9.4689798428e+02,1.3327110190e-05
1.1996747100e-01,9.4689585631e+02,1.3394070323e-05
1.2016808550e-01,9.4689372478e+02,1.3461254318e-05
1.2036870000e-01,9.4689158971e+02,1.3528662548e-05
1.2056931450e-01,9.4688945109e+02,1.3596295386e-05
1.2076992900e-01,9.4688730891e+02,1.3664153205e-05
1.2097054350e-01,9.4688516319e+02,1.3732236379e-05
1.2117115800e-01,9.4688301391e+02,1.3800545281e-05
1.2137177250e-01,9.4688086108e+02,1.3869080283e-05
1.2157238700e-01,9.4687870470e+02,1.3937841759e-05
1.2177300150e-01,9.4687654477e+02,1.4006830082e-05
1.2197361600e-01,9.4687438129e+02,1.4076045625e-05
1.2217423050e-01,9.4687221426e+02,1.4145488762e-05
1.2237484500e-01,9.4687004367e+02,1.4215159865e-05
1.2257545950e-01,9.4686786954e+02,1.4285059307e-05
1.2277607400e-01,9.4686569185e+02,1.4355187462e-05
1.2297668850e-01,9.4686351061e+02,1.4425544703e-05
1.2317730300e-01,9.4686132582e+02,1.4496131403e-05
1.2337791750e-01,9.4685913749e+02,1.4566947935e-05
1.2357853200e-01,9.4685694560e+02,1.4637994672e-05
1.2377914650e-01,9.4685475015e+02,1.4709271988e-05
1.2397976100e-01,9.4685255116e+02,1.4780780254e-05
1.2418037550e-01,9.4685034862e+02,1.4852519845e-05
1.2438099000e-01,9.4684814253e+02,1.4924491134e-05
1.2458160450e-01,9.4684593288e+02,1.4996694494e-05
1.2478221900e-01,9.4684371969e+02,1.5069130297e-05
1.2498283350e-01,9.4684150294e+02,1.5141798917e-05
1.2518344800e-01,9.4683928264e+02,1.5214700727e-05
1.2538406250e-01,9.4683705880e+02,1.5287836100e-05
1.2558467700e-01,9.4683483140e+02,1.5361205409e-05
1.2578529150e-01,9.4683260045e+02,1.5434809027e-05
1.2598590600e-01,9.4683036595e+02,1.5508647328e-05
1.2618652050e-01,9.4682812790e+02,1.5582720684e-05
1.2638713500e-01,9.4682588630e+02,1.5657029468e-05
1.2658774950e-01,9.4682364115e+02,1.5731574054e-05
1.2678836400e-01,9.4682139245e+02,1.5806354814e-05
1.2698897850e-01,9.4681914019e+02,1.5881372122e-05
1.2718959300e-01,9.4681688439e+02,1.5956626351e-05
1.2739020750e-01,9.4681462504e+02,1.6032117873e-05
1.2759082200e-01,9.4681236213e+02,1.6107847062e-05
1.2779143650e-01,9.4681009568e+02,1.6183814291e-05
1.2799205100e-01,9.4680782567e+02,1.6260019933e-05
1.2819266550e-01,9.4680555212e+02,1.6336464361e-05
1.2839328000e-01,9.4680327501e+02,1.6413147948e-05
1.2859389450e-01,9.4680099436e+02,1.6490071066e-05
1.2879450900e-01,9.4679871015e+02,1.6567234090e-05
1.2899512350e-01,9.4679642239e+02,1.6644637392e-05
1.2919573800e-01,9.4679413109e+02,1.6722281345e-05
1.2939635250e-01,9.4679183623e+02,1.6800166322e-05
1.2959696700e-01,9.4678953782e+02,1.6878292696e-05
1.2979758150e-01,9.4678723586e+02,1.6956660841e-05
1.2999819600e-01,9.4678493035e+02,1.7035271129e-05
1.3019881050e-01,9.4678262129e+02,1.7114123932e-05
1.3039942500e-01,9.4678030869e+02,1.7193219625e-05
1.3060003950e-01,9.4677799253e+02,1.7272558581e-05
1.3080065400e-01,9.4677567282e+02,1.7352141171e-05
1.3100126850e-01,9.4677334956e+02,1.7431967770e-05
1.3120188300e-01,9.4677102275e+02,1.7512038750e-05
1.3140249750e-01,9.4676869239e+02,1.7592354484e-05
1.3160311200e-01,9.4676635848e+02,1.7672915346e-05
1.3180372650e-01,9.4676402102e+02,1.7753721707e-05
1.3200434100e-01,9.4676168001e+02,1.7834773942e-05
1.3220495550e-01,9.4675933545e+02,1.7916072423e-05
1.3240557000e-01,9.4675698734e+02,1.7997617523e-05
1.3260618450e-01,9.4675463569e+02,1.8079409615e-05
1.3280679900e-01,9.4675228048e+02,1.8161449073e-05
1.3300741350e-01,9.4674992172e+02,1.8243736268e-05
1.3320802800e-01,9.4674755941e+02,1.8326271575e-05
1.3340864250e-01,9.4674519355e+02,1.8409055365e-05
1.3360925700e-01,9.4674282414e+02,1.8492088013e-05
1.3380987150e-01,9.4674045118e+02,1.8575369890e-05
1.3401048600e-01,9.4673807468e+02,1.8658901370e-05
1.3421110050e-01,9.4673569462e+02,1.8742682826e-05
1.3441171500e-01,9.4673331101e+02,1.8826714631e-05
1.3461232950e-01,9.4673092385e+02,1.8910997158e-05
1.3481294400e-01,9.4672853315e+02,1.8995530779e-05
1.3501355850e-01,9.4672613889e+02,1.9080315868e-05
1.3521417300e-01,9.4672374108e+02,1.9165352798e-05
1.3541478750e-01,9.4672133973e+02,1.9250641941e-05
1.3561540200e-01,9.4671893482e+02,1.9336183670e-05
1.3581601650e-01,9.4671652637e+02,1.9421978359e-05
1.3601663100e-01,9.4671411436e+02,1.9508026380e-05
1.3621724550e-01,9.4671169881e+02,1.9594328106e-05
1.3641786000e-01,9.4670927971e+02,1.9680883910e-05
1.3661847450e-01,9.4670685705e+02,1.9767694165e-05
1.3681908900e-01,9.4670443085e+02,1.9854759245e-05
1.3701970350e-01,9.4670200110e+02,1.9942079521e-05
1.3722031800e-01,9.4669956780e+02,2.0029655366e-05
1.3742093250e-01,9.4669713095e+02,2.0117487155e-05
1.3762154700e-01,9.4669469055e+02,2.0205575259e-05
1.3782216150e-01,9.4669224660e+02,2.0293920051e-05
1.3802277600e-01,9.4668979910e+02,2.0382521905e-05
1.3822339050e-01,9.4668734805e+02,2.0471381192e-05
1.3842400500e-01,9.4668489346e+02,2.0560498287e-05
1.3862461950e-01,9.4668243531e+02,2.0649873562e-05
1.3882523400e-01,9.4667997362e+02,2.0739507390e-05
1.3902584850e-01,9.4667750837e+02,2.0829400143e-05
1.3922646300e-01,9.4667503958e+02,2.0919552195e-05
1.3942707750e-01,9.4667256724e+02,2.1009963919e-05
1.3962769200e-01,9.4667009134e+02,2.1100635687e-05
1.3982830650e-01,9.4666761190e+02,2.1191567872e-05
1.4002892100e-01,9.4666512891e+02,2.1282760847e-05
1.4022953550e-01,9.4666264238e+02,2.1374214985e-05
1.4043015000e-01,9.4666015229e+02,2.1465930659e-05
1.4063076450e-01,9.4665765865e+02,2.1557908241e-05
1.4083137900e-01,9.4665516146e+02,2.1650148105e-05
1.4103199350e-01,9.4665266073e+02,2.1742650623e-05
1.4123260800e-01,9.4665015645e+02,2.1835416168e-05
1.4143322250e-01,9.4664764861e+02,2.1928445113e-05
1.4163383700e-01,9.4664513723e+02,2.2021737831e-05
1.4183445150e-01,9.4664262230e+02,2.2115294694e-05
1.4203506600e-01,9.4664010382e+02,2.2209116076e-05
1.4223568050e-01,9.4663758180e+02,2.2303202350e-05
1.4243629500e-01,9.4663505622e+02,2.2397553887e-05
1.4263690950e-01,9.4663252710e+02,2.2492171061e-05
1.4283752400e-01,9.4662999442e+02,2.2587054245e-05
1.4303813850e-01,9.4662745820e+02,2.2682203812e-05
1.4323875300e-01,9.4662491843e+02,2.2777620134e-05
1.4343936750e-01,9.4662237511e+02,2.2873303583e-05
1.4363998200e-01,9.4661982824e+02,2.2969254534e-05
1.4384059650e-01,9.4661727782e+02,2.3065473359e-05
1.4404121100e-01,9.4661472386e+02,2.3161960430e-05
1.4424182550e-01,9.4661216634e+02,2.3258716120e-05
1.4444244000e-01,9.4660960528e+02,2.3355740803e-05
1.4464305450e-01,9.4660704067e+02,2.3453034850e-05
1.4484366900e-01,9.4660447251e+02,2.3550598635e-05
1.4504428350e-01,9.4660190080e+02,2.3648432530e-05
1.4524489800e-01,9.4659932555e+02,2.3746536909e-05
1.4544551250e-01,9.4659674674e+02,2.3844912144e-05
1.4564612700e-01,9.4659416439e+02,2.3943558607e-05
1.4584674150e-01,9.4659157849e+02,2.4042476672e-05
1.4604735600e-01,9.4658898904e+02,2.4141666710e-05
1.4624797050e-01,9.4658639604e+02,2.4241129096e-05
1.4644858500e-01,9.4658379949e+02,2.4340864202e-05
1.4664919950e-01,9.4658119940e+02,2.4440872400e-05
1.4684981400e-01,9.4657859576e+02,2.4541154064e-05
1.4705042850e-01,9.4657598857e+02,2.4641709565e-05
1.4725104300e-01,9.4657337783e+02,2.4742539277e-05
1.4745165750e-01,9.4657076354e+02,2.4843643573e-05
1.4765227200e-01,9.4656814571e+02,2.4945022824e-05
1.4785288650e-01,9.4656552432e+02,2.5046677405e-05
1.4805350100e-01,9.4656289939e+02,2.5148607687e-05
1.4825411550e-01,9.4656027091e+02,2.5250814044e-05
1.4845473000e-01,9.4655763889e+02,2.5353296847e-05
1.4865534450e-01,9.4655500331e+02,2.5456056471e-05
1.4885595900e-01,9.4655236419e+02,2.5559093286e-05
1.4905657350e-01,9.4654972152e+02,2.5662407667e-05
1.4925718800e-01,9.4654707530e+02,2.5765999986e-05
1.4945780250e-01,9.4654442553e+02,2.5869870616e-05
1.4965841700e-01,9.4654177222e+02,2.5974019928e-05
1.4985903150e-01,9.4653911536e+02,2.6078448297e-05
1.5005964600e-01,9.4653645495e+02,2.6183156095e-05
1.5026026050e-01,9.4653379099e+02,2.6288143693e-05
1.5046087500e-01,9.4653112348e+02,2.6393411466e-05
1.5066148950e-01,9.4652845243e+02,2.6498959785e-05
1.5086210400e-01,9.4652577783e+02,2.6604789024e-05
1.5106271850e-01,9.4652309968e+02,2.6710899555e-05
1.5126333300e-01,9.4652041799e+02,2.6817291750e-05
1.5146394750e-01,9.4651773274e+02,2.6923965983e-05
1.5166456200e-01,9.4651504395e+02,2.7030922626e-05
1.5186517650e-01,9.4651235161e+02,2.7138162052e-05
1.5206579100e-01,9.4650965573e+02,2.7245684632e-05
1.5226640550e-01,9.4650695629e+02,2.7353490741e-05
1.5246702000e-01,9.4650425331e+02,2.7461580751e-05
1.5266763450e-01,9.4650154678e+02,2.7569955034e-05
1.5286824900e-01,9.4649883671e+02,2.7678613962e-05
1.5306886350e-01,9.4649612308e+02,2.7787557909e-05
1.5326947800e-01,9.4649340591e+02,2.7896787248e-05
1.5347009250e-01,9.4649068519e+02,2.8006302350e-05
1.5367070700e-01,9.4648796093e+02,2.8116103588e-05
1.5387132150e-01,9.4648523312e+02,2.8226191336e-05
1.5407193600e-01,9.4648250176e+02,2.8336565965e-05
1.5427255050e-01,9.4647976685e+02,2.8447227849e-05
1.5447316500e-01,9.4647702840e+02,2.8558177359e-05
1.5467377950e-01,9.4647428639e+02,2.8669414869e-05
1.5487439400e-01,9.4647154085e+02,2.8780940751e-05
1.5507500850e-01,9.4646879175e+02,2.8892755378e-05
1.5527562300e-01,9.4646603911e+02,2.9004859121e-05
1.5547623750e-01,9.4646328292e+02,2.9117252355e-05
1.5567685200e-01,9.4646052318e+02,2.9229935451e-05
1.5587746650e-01,9.4645775990e+02,2.9342908783e-05
1.5607808100e-01,9.4645499307e+02,2.9456172721e-05
1.5627869550e-01,9.4645222269e+02,2.9569727640e-05
1.5647931000e-01,9.4644944876e+02,2.9683573912e-05
1.5667992450e-01,9.4644667129e+02,2.9797711909e-05
1.5688053900e-01,9.4644389027e+02,2.9912142004e-05
1.5708115350e-01,9.4644110571e+02,3.0026864570e-05
1.5728176800e-01,9.4643831760e+02,3.0141879978e-05
1.5748238250e-01,9.4643552594e+02,3.0257188602e-05
1.5768299700e-01,9.4643273073e+02,3.0372790814e-05
1.5788361150e-01,9.4642993198e+02,3.0488686987e-05
1.5808422600e-01,9.4642712968e+02,3.0604877493e-05
1.5828484050e-01,9.4642432384e+02,3.0721362705e-05
1.5848545500e-01,9.4642151444e+02,3.0838142995e-05
1.5868606950e-01,9.4641870150e+02,3.0955218736e-05
1.5888668400e-01,9.4641588502e+02,3.1072590300e-05
1.5908729850e-01,9.4641306499e+02,3.1190258060e-05
1.5928791300e-01,9.4641024141e+02,3.1308222388e-05
1.5948852750e-01,9.4640741428e+02,3.1426483657e-05
1.5968914200e-01,9.4640458361e+02,3.1545042240e-05
1.5988975650e-01,9.4640174939e+02,3.1663898508e-05
1.6009037100e-01,9.4639891163e+02,3.1783052835e-05
1.6029098550e-01,9.4639607032e+02,3.1902505593e-05
1.6049160000e-01,9.4639322546e+02,3.2022257155e-05
1.6069221450e-01,9.4639037706e+02,3.2142307892e-05
1.6089282900e-01,9.4638752511e+02,3.2262658177e-05
1.6109344350e-01,9.4638466961e+02,3.2383308384e-05
1.6129405800e-01,9.4638181057e+02,3.2504258884e-05
1.6149467250e-01,9.4637894798e+02,3.2625510050e-05
1.6169528700e-01,9.4637608185e+02,3.2747062254e-05
1.6189590150e-01,9.4637321217e+02,3.2868915868e-05
1.6209651600e-01,9.4637033894e+02,3.2991071266e-05
1.6229713050e-01,9.4636746217e+02,3.3113528820e-05
1.6249774500e-01,9.4636458185e+02,3.3236288902e-05
1.6269835950e-01,9.4636169798e+02,3.3359351885e-05
1.6289897400e-01,9.4635881057e+02,3.3482718141e-05
1.6309958850e-01,9.4635591961e+02,3.3606388042e-05
1.6330020300e-01,9.4635302511e+02,3.3730361961e-05
1.6350081750e-01,9.4635012706e+02,3.3854640271e-05
1.6370143200e-01,9.4634722547e+02,3.3979223343e-05
1.6390204650e-01,9.4634432032e+02,3.4104111551e-05
1.6410266100e-01,9.4634141164e+02,3.4229305267e-05
1.6430327550e-01,9.4633849941e+02,3.4354804862e-05
1.6450389000e-01,9.4633558363e+02,3.4480610711e-05
1.6470450450e-01,9.4633266430e+02,3.4606723184e-05
1.6490511900e-01,9.4632974143e+02,3.4733142654e-05
1.6510573350e-01,9.4632681502e+02,3.4859869495e-05
1.6530634800e-01,9.4632388506e+02,3.4986904077e-05
1.6550696250e-01,9.4632095155e+02,3.5114246775e-05
1.6570757700e-01,9.4631801450e+02,3.5241897959e-05
1.6590819150e-01,9.4631507390e+02,3.5369858002e-05
1.6610880600e-01,9.4631212976e+02,3.5498127278e-05
1.6630942050e-01,9.4630918207e+02,3.5626706157e-05
1.6651003500e-01,9.4630623083e+02,3.5755595014e-05
1.6671064950e-01,9.4630327605e+02,3.5884794219e-05
1.6691126400e-01,9.4630031773e+02,3.6014304145e-05
1.6711187850e-01,9.4629735585e+02,3.6144125165e-05
1.6731249300e-01,9.4629439044e+02,3.6274257651e-05
1.6751310750e-01,9.4629142148e+02,3.6404701976e-05
1.6771372200e-01,9.4628844897e+02,3.6535458511e-05
1.6791433650e-01,9.4628547292e+02,3.6666527630e-05
1.6811495100e-01,9.4628249332e+02,3.6797909703e-05
1.6831556550e-01,9.4627951018e+02,3.6929605105e-05
1.6851618000e-01,9.4627652349e+02,3.7061614207e-05
1.6871679450e-01,9.4627353325e+02,3.7193937381e-05
1.6891740900e-01,9.4627053948e+02,3.7326575001e-05
1.6911802350e-01,9.4626754215e+02,3.7459527437e-05
1.6931863800e-01,9.4626454128e+02,3.7592795063e-05
1.6951925250e-01,9.4626153687e+02,3.7726378251e-05
1.6971986700e-01,9.4625852891e+02,3.7860277372e-05
1.6992048150e-01,9.4625551741e+02,3.7994492801e-05
1.7012109600e-01,9.4625250236e+02,3.8129024908e-05
1.7032171050e-01,9.4624948377e+02,3.8263874066e-05
1.7052232500e-01,9.4624646163e+02,3.8399040647e-05
1.7072293950e-01,9.4624343594e+02,3.8534525024e-05
1.7092355400e-01,9.4624040672e+02,3.8670327569e-05
1.7112416850e-01,9.4623737394e+02,3.8806448655e-05
1.7132478300e-01,9.4623433762e+02,3.8942888653e-05
1.7152539750e-01,9.4623129776e+02,3.9079647935e-05
1.7172601200e-01,9.4622825435e+02,3.9216726875e-05
1.7192662650e-01,9.4622520740e+02,3.9354125844e-05
1.7212724100e-01,9.4622215691e+02,3.9491845215e-05
1.7232785550e-01,9.4621910286e+02,3.9629885360e-05
1.7252847000e-01,9.4621604528e+02,3.9768246650e-05
1.7272908450e-01,9.4621298415e+02,3.9906929460e-05
1.7292969900e-01,9.4620991947e+02,4.0045934160e-05
1.7313031350e-01,9.4620685125e+02,4.0185261123e-05
1.7333092800e-01,9.4620377949e+02,4.0324910721e-05
1.7353154250e-01,9.4620070418e+02,4.0464883326e-05
1.7373215700e-01,9.4619762533e+02,4.0605179311e-05
1.7393277150e-01,9.4619454293e+02,4.0745799049e-05
1.7413338600e-01,9.4619145699e+02,4.0886742910e-05
1.7433400050e-01,9.4618836750e+02,4.1028011267e-05
1.7453461500e-01,9.4618527447e+02,4.1169604493e-05
1.7473522950e-01,9.4618217790e+02,4.1311522960e-05
1.7493584400e-01,9.4617907778e+02,4.1453767040e-05
1.7513645850e-01,9.4617597411e+02,4.1596337105e-05
1.7533707300e-01,9.4617286691e+02,4.1739233528e-05
1.7553768750e-01,9.4616975615e+02,4.1882456680e-05
1.7573830200e-01,9.4616664186e+02,4.2026006934e-05
1.7593891650e-01,9.4616352402e+02,4.2169884662e-05
1.7613953100e-01,9.4616040263e+02,4.2314090236e-05
1.7634014550e-01,9.4615727771e+02,4.2458624028e-05
1.7654076000e-01,9.4615414923e+02,4.2603486411e-05
1.7674137450e-01,9.4615101722e+02,4.2748677757e-05
1.7694198900e-01,9.4614788166e+02,4.2894198438e-05
